Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Social_1;Social_3;Healthcare_1;Helthcare_2;Shops_1;Price
2.0;41.26896291426925;25.47610903117921;7.0;0.10551169607887793;12.0;-0.8510715575074934;0.033493708;2.3564691888185796;-0.7735391282913153;1322.0;1.1251896929000662;1.285461377616384;204254.12863805683
3.0;72.60194826522002;41.21453794349241;8.0;1.4724964685240847;16.0;0.2698877732761141;0.0;0.017853335659482793;0.2322763124480857;46.0;-0.21392330073285987;-1.1139385592708984;354114.65495713893
3.0;64.46728306189073;50.40311413045354;7.0;1.6677800074448286;16.0;-0.29059189211568964;6.99893e-05;1.2156809677653615;-0.7735391282913153;240.0;-0.21392330073285987;-0.42839572016024635;339782.21331546555
3.0;82.10740581342289;32.781260192155735;6.0;1.8630635463655723;17.0;-0.45873579173323076;0.243204519;-1.1229348853937349;-0.438267314711515;540.0;-0.8834797975493228;-0.42839572016024635;224361.2839017305
1.0;25.54328206436318;12.875994910800324;6.0;-0.48033892068335354;5.0;-1.3555032563601168;0.051942062;-0.43846195276180433;1.2380917531874867;800.0;0.45563319608360314;-0.42839572016024635;115342.22293652248
2.0;91.7509750061408;42.18787319734244;17.0;-0.6756224596040974;8.0;1.2787511709813608;0.0;-1.065895474341074;-0.438267314711515;920.0;-0.8834797975493228;-0.0856243006049203;477008.2228370253
1.0;32.246402156129854;20.636096716895327;5.0;-1.2614730763663289;5.0;-1.243407323281756;0.069660344;0.3600898019754481;0.2322763124480857;900.0;-0.21392330073285987;-0.7711671397155724;135004.81067016572
3.0;60.075161720904205;45.66366092391328;6.0;-0.2850553817626097;9.0;-0.9071195240466737;0.050755569;-0.039186075393178095;-0.7735391282913153;145.0;-0.8834797975493228;-1.1139385592708984;248753.3420542499
2.0;56.49431782042168;54.72356903322895;6.0;0.10551169607887793;17.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;196078.90728935652
1.0;40.600572618158026;20.39652449313902;10.0;1.8630635463655723;18.0;0.8864154052070982;0.090799103;2.8127844772398665;-0.438267314711515;900.0;2.4643026865329922;3.6848613145036655;186870.97186965068
3.0;62.151384079828176;43.557635363788336;6.0;0.10551169607887793;9.0;-0.8510715575074934;0.309479124;0.5882474461860917;0.2322763124480857;990.0;-0.8834797975493228;0.5999185385057317;165392.59959286122
1.0;40.07190895724684;23.497557836328145;10.0;0.10551169607887793;22.0;0.3819837063544748;0.012338886;0.5882474461860917;-0.7735391282913153;2078.0;0.45563319608360314;-0.0856243006049203;186351.7141847789
1.0;38.533588760648975;18.68975205890916;10.0;-0.08977184284186589;16.0;0.7182715055895571;0.069753361;1.6149568451339877;0.2322763124480857;900.0;-0.21392330073285987;2.313775636282362;195593.2178213116
3.0;74.63884609774576;45.25454074244528;10.0;0.30079523499962174;17.0;0.045695907119392594;0.100455735;1.0445627346073787;-0.438267314711515;900.0;-0.21392330073285987;0.5999185385057317;272178.7491592752
1.0;35.50892799801245;15.837435359055238;9.0;-0.48033892068335354;17.0;1.3347991375205412;0.025609157;0.4741686240807699;-0.438267314711515;240.0;1.1251896929000662;-1.1139385592708984;89915.71786611805
1.0;43.50419584964008;23.842881063905;8.0;-0.08977184284186589;12.0;-0.29059189211568964;0.100455735;1.0445627346073787;-0.438267314711515;900.0;-0.21392330073285987;0.5999185385057317;195078.29952656603
1.0;40.36854335223103;32.781260192155735;1.0;-1.066189537445585;17.0;-0.45873579173323076;0.371148999;0.5312080351334307;-0.7735391282913153;750.0;0.45563319608360314;0.2571471189504057;102551.61994269132
2.0;56.82582701964196;31.20298783193521;11.0;-0.08977184284186589;16.0;-0.23454392557650927;0.135649789;1.2156809677653615;0.9028199396076864;350.0;1.1251896929000662;2.313775636282362;263687.9032626532
1.0;44.4761367497896;17.20686598537079;11.0;1.4724964685240847;25.0;1.5589910036772627;0.0001696759999999;0.6452868572387526;-0.438267314711515;900.0;-0.21392330073285987;-1.1139385592708984;79057.71021289518
1.0;38.21350640352911;20.00186128434404;8.0;-0.08977184284186589;16.0;-0.06640002595896816;0.282797669;0.4741686240807699;-0.438267314711515;900.0;-0.8834797975493228;0.5999185385057317;167742.76087829028
2.0;43.94097968947493;33.00963121301259;5.0;-1.066189537445585;5.0;-1.1313113902033953;0.150817539;-0.4955013638144652;0.2322763124480857;2643.0;1.7947461897165293;0.2571471189504057;87228.7740618809
2.0;57.07546788488089;32.20642999342815;9.0;0.30079523499962174;14.0;1.5029430371380823;0.1489038909999999;-0.8947772411830914;-0.7735391282913153;1430.0;1.1251896929000662;-0.7711671397155724;227080.7482070725
2.0;62.90384355845713;33.05271571782328;11.0;0.6913623128411094;14.0;1.5589910036772627;0.017647053;-1.2940531185517177;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;158805.67730345894
2.0;38.1447306116739;21.26949889545033;7.0;-1.2614730763663289;8.0;-1.2994552898209364;0.051942062;-0.43846195276180433;1.2380917531874867;800.0;0.45563319608360314;-0.42839572016024635;190637.5128201271
2.0;63.603025678645295;32.781260192155735;1.0;-0.2850553817626097;17.0;-0.45873579173323076;7.81528e-05;-0.15326489749849986;-0.438267314711515;1046.0;1.1251896929000662;-0.42839572016024635;199699.6018483773
2.0;56.81167257210733;34.27716822479062;8.0;0.8866458517618532;14.0;0.6622235390503767;0.090799103;2.8127844772398665;-0.438267314711515;900.0;2.4643026865329922;3.6848613145036655;241461.6438547032
3.0;80.9522043535773;43.856515091307344;12.0;-1.066189537445585;17.0;1.6710869367556234;0.017647053;-1.2940531185517177;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;202664.318241463
2.0;60.78649018155071;60.98486202582574;1.0;2.058347085286316;24.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;160630.65290160454
3.0;83.7303757076818;44.023464959047054;12.0;1.6677800074448286;17.0;1.6150389702164432;0.371148999;0.5312080351334307;-0.7735391282913153;750.0;0.45563319608360314;0.2571471189504057;250188.592807826
2.0;51.718169645415344;55.90938864020385;1.0;1.6677800074448286;15.0;-0.45873579173323076;0.211401214;-0.8947772411830914;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;134758.35543298678
2.0;65.30982969009679;32.781260192155735;1.0;1.2772129296033408;17.0;-0.45873579173323076;0.43788524;-0.09622548644583899;-0.10299550113171463;1084.0;-0.8834797975493228;0.2571471189504057;166809.66564165187
3.0;55.08210259139247;39.845954068379264;6.0;-0.8709059985248412;16.0;-0.8510715575074934;0.21843974;-0.21030430855116075;0.9028199396076864;1450.0;1.7947461897165293;0.9426899580610578;252199.26844278464
1.0;37.33013103146053;17.04496701287567;7.0;0.30079523499962174;14.0;1.7271349032948038;0.011654127;-1.179974296446396;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;89296.98859880271
2.0;90.85688069108728;32.781260192155735;6.0;0.4960787739203656;13.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;287460.543712978
3.0;77.52417908092208;47.10930231847981;12.0;0.8866458517618532;1.0;1.7831828698339842;0.243204519;-1.1229348853937349;-0.438267314711515;540.0;-0.8834797975493228;-0.42839572016024635;215577.66395112136
1.0;38.25486563296428;20.049595236562787;9.0;-1.066189537445585;12.0;-0.9631674905858542;0.014423114;-0.32438313065648255;0.2322763124480857;900.0;-0.8834797975493228;-0.42839572016024635;181528.2394975368
2.0;64.55620925344805;32.781260192155735;1.0;-0.08977184284186589;17.0;-0.45873579173323076;0.075778755;-1.065895474341074;-0.10299550113171463;900.0;-0.8834797975493228;-0.7711671397155724;173910.92372317292
1.0;50.2311774771604;23.631679400151327;13.0;-0.8709059985248412;3.0;1.7831828698339842;0.075778755;-1.065895474341074;-0.10299550113171463;900.0;-0.8834797975493228;-0.7711671397155724;170998.9105269124
1.0;36.05230693998549;22.858800623016737;6.0;-0.48033892068335354;9.0;-0.6829276578899522;0.0;-1.0088560632884132;-0.438267314711515;1786.0;-0.21392330073285987;0.2571471189504057;218071.67343984585
1.0;41.35514677490961;32.781260192155735;1.0;-0.8709059985248412;17.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;146037.54351653357
2.0;64.28631524425036;32.781260192155735;1.0;0.30079523499962174;9.0;1.7831828698339842;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;256094.13809574468
2.0;64.0937973896572;65.82631208520284;6.0;0.30079523499962174;17.0;-0.45873579173323076;0.371148999;0.5312080351334307;-0.7735391282913153;750.0;0.45563319608360314;0.2571471189504057;160660.60948818145
2.0;57.14718429363671;37.63858902527833;8.0;1.4724964685240847;16.0;-0.7389756244291327;0.195781053;-0.09622548644583899;0.9028199396076864;900.0;1.1251896929000662;-0.7711671397155724;340864.9011262079
1.0;40.85117999504083;22.83087038657008;8.0;0.10551169607887793;17.0;0.10174387365857297;0.041365446;0.3600898019754481;-0.438267314711515;900.0;-0.21392330073285987;-0.0856243006049203;184531.35134192352
1.0;24.74973654313709;16.53130579871902;3.0;-0.6756224596040974;5.0;-0.5708317248115915;0.307466659;0.30305039092278724;1.9086353803470872;325.0;0.45563319608360314;0.2571471189504057;86821.6195226154
1.0;34.44761497002242;32.781260192155735;6.0;-1.2614730763663289;13.0;-0.45873579173323076;0.005767451;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;63676.97773376995
3.0;74.16073010305314;50.494993951246606;8.0;-0.6756224596040974;5.0;-1.411551222899297;0.319809354;0.017853335659482793;4.255538075405689;2857.0;2.4643026865329922;1.285461377616384;350956.50882195967
2.0;43.03314885805648;31.502117562041143;5.0;-0.8709059985248412;5.0;-1.411551222899297;0.069753361;1.6149568451339877;0.2322763124480857;900.0;-0.21392330073285987;2.313775636282362;249958.53656839023
1.0;35.185904736737754;21.28296237222732;5.0;0.10551169607887793;9.0;-1.075263423664215;0.111627393;1.443838611976005;1.573363566767287;1970.0;0.45563319608360314;-0.42839572016024635;204485.29057537828
1.0;39.13738441437032;20.23642808025448;9.0;-1.066189537445585;9.0;-0.6268796913507719;0.236108458;-0.4955013638144652;-0.438267314711515;900.0;1.1251896929000662;1.9710042167270359;205796.9667152044
3.0;68.16452723782754;50.66911166113873;8.0;0.6913623128411094;16.0;-0.34663985865487;0.0077202819999999;0.7593656793440743;-0.438267314711515;900.0;-0.8834797975493228;-0.0856243006049203;269499.6098851904
1.0;55.817841254599706;21.25670975471081;11.0;-0.8709059985248412;4.0;1.8392308363731646;0.014072961;-1.2940531185517177;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;107825.99709455857
3.0;101.27984282503184;52.18869767738892;20.0;2.25363062420706;13.0;1.6150389702164432;0.006076152;0.30305039092278724;-0.438267314711515;645.0;3.1338591833494553;0.5999185385057317;124844.93286480708
2.0;65.50422191512631;66.60714823763364;1.0;0.30079523499962174;17.0;1.7271349032948038;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;250443.6056491368
1.0;37.611300611264895;21.866297135528978;8.0;-0.48033892068335354;5.0;-1.243407323281756;0.0;0.4741686240807699;-0.7735391282913153;900.0;0.45563319608360314;0.2571471189504057;179295.11860700746
2.0;63.66706862851246;36.19690377275104;10.0;0.10551169607887793;9.0;-1.691791055595199;0.135649789;1.2156809677653615;0.9028199396076864;350.0;1.1251896929000662;2.313775636282362;387448.9188545305
3.0;66.67943514303661;42.35988381379872;8.0;0.10551169607887793;7.0;-0.45873579173323076;0.327018035;-0.7236590080251087;-0.438267314711515;2500.0;-0.21392330073285987;-0.42839572016024635;421756.29014461616
2.0;45.166831500935935;32.38062553786216;5.0;-0.48033892068335354;5.0;-1.2994552898209364;0.319809354;0.017853335659482793;4.255538075405689;2857.0;2.4643026865329922;1.285461377616384;267929.2513286659
1.0;36.442378662490654;18.90774515877288;6.0;0.4960787739203656;9.0;-0.5708317248115915;0.0077202819999999;0.7593656793440743;-0.438267314711515;900.0;-0.8834797975493228;-0.0856243006049203;172680.5302247642
2.0;91.769796865618;32.781260192155735;1.0;-0.08977184284186589;1.0;1.7831828698339842;0.075778755;-1.065895474341074;-0.10299550113171463;900.0;-0.8834797975493228;-0.7711671397155724;288519.4054454396
1.0;64.56127036709374;32.781260192155735;1.0;0.10551169607887793;17.0;-0.45873579173323076;0.118537385;0.30305039092278724;-0.7735391282913153;1183.0;-0.21392330073285987;-0.42839572016024635;184554.3261796152
3.0;69.18272242544242;48.92018255948732;9.0;-0.08977184284186589;12.0;-1.0192154571250345;0.149666373;-0.15326489749849986;-0.438267314711515;4087.0;1.7947461897165293;-1.1139385592708984;307709.9848415315
1.0;30.3383279823808;23.824813364046573;5.0;-1.066189537445585;5.0;-0.1784959590373289;0.16909109;-0.32438313065648255;2.2439071939268875;900.0;0.45563319608360314;0.2571471189504057;150197.01296476135
1.0;39.16401179220306;32.781260192155735;12.0;0.4960787739203656;19.0;-0.45873579173323076;0.211401214;-0.8947772411830914;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;108408.64960957009
3.0;79.33932229506652;32.781260192155735;12.0;-0.48033892068335354;19.0;1.7271349032948038;0.211401214;-0.8947772411830914;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;168039.15127482844
1.0;38.23683434279124;32.781260192155735;10.0;-0.8709059985248412;17.0;1.6710869367556234;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;134683.99500526115
2.0;79.87648570989262;75.41784834959368;1.0;-0.2850553817626097;9.0;1.6710869367556234;0.43788524;-0.09622548644583899;-0.10299550113171463;1084.0;-0.8834797975493228;0.2571471189504057;155549.2736296753
3.0;93.9056156738853;94.95848143408188;1.0;-1.066189537445585;12.0;-0.45873579173323076;0.43788524;-0.09622548644583899;-0.10299550113171463;1084.0;-0.8834797975493228;0.2571471189504057;209500.2760143315
2.0;48.88441367971367;29.918092137023915;6.0;0.10551169607887793;9.0;-0.5708317248115915;0.0001696759999999;0.6452868572387526;-0.438267314711515;900.0;-0.21392330073285987;-1.1139385592708984;188768.31181685103
2.0;45.47949466439746;32.13414727120107;5.0;-0.8709059985248412;5.0;-0.9071195240466737;0.333891544;0.30305039092278724;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;123263.21275580642
3.0;55.887553746137456;34.87137985135737;6.0;-1.2614730763663289;16.0;-0.9631674905858542;0.21843974;-0.21030430855116075;0.9028199396076864;1450.0;1.7947461897165293;0.9426899580610578;178896.7859058407
1.0;44.538858297412325;23.07955990586889;8.0;-0.6756224596040974;12.0;-0.23454392557650927;0.219006007;0.18897156881746546;-0.10299550113171463;900.0;-0.21392330073285987;-0.0856243006049203;185960.15314013223
3.0;56.24954807169962;43.38332018237436;1.0;-0.6756224596040974;5.0;-1.075263423664215;7.81528e-05;-0.15326489749849986;-0.438267314711515;1046.0;1.1251896929000662;-0.42839572016024635;335134.4500100908
1.0;43.06365291061759;32.781260192155735;1.0;0.4960787739203656;25.0;-0.45873579173323076;0.075778755;-1.065895474341074;-0.10299550113171463;900.0;-0.8834797975493228;-0.7711671397155724;122094.25800564289
2.0;46.81660886246973;28.82530744318465;6.0;-0.6756224596040974;12.0;-0.6829276578899522;0.127375905;1.0445627346073787;-0.10299550113171463;900.0;1.1251896929000662;1.6282327971717099;205723.11859715296
2.0;54.55199143831626;32.781260192155735;1.0;2.6441977020485474;1.0;-0.45873579173323076;0.111627393;1.443838611976005;1.573363566767287;1970.0;0.45563319608360314;-0.42839572016024635;322544.37162506464
1.0;32.850738223719944;18.234837303005868;5.0;-0.8709059985248412;9.0;-0.23454392557650927;0.219006007;0.18897156881746546;-0.10299550113171463;900.0;-0.21392330073285987;-0.0856243006049203;158328.4056422945
3.0;61.6917113110543;46.913890261486685;5.0;-0.08977184284186589;9.0;-1.0192154571250345;0.194489265;1.2727203788180224;-0.10299550113171463;125.0;1.1251896929000662;0.2571471189504057;238622.09330182604
2.0;54.68384558360964;33.06389923047884;8.0;0.6913623128411094;11.0;-0.6268796913507719;6.99893e-05;1.2156809677653615;-0.7735391282913153;240.0;-0.21392330073285987;-0.42839572016024635;243462.53952597376
3.0;67.99786461770492;47.18030800390704;7.0;-1.066189537445585;12.0;-0.5708317248115915;0.020741326;-0.039186075393178095;0.5675481260278861;1340.0;0.45563319608360314;0.2571471189504057;303386.4655493614
2.0;47.91774032331438;29.83936485855228;5.0;-0.2850553817626097;5.0;-0.9631674905858542;0.307466659;0.30305039092278724;1.9086353803470872;325.0;0.45563319608360314;0.2571471189504057;184252.9805077403
3.0;84.47682407526248;48.09199168048073;9.0;1.2772129296033408;25.0;1.4468950705989019;0.025609157;0.4741686240807699;-0.438267314711515;240.0;1.1251896929000662;-1.1139385592708984;221296.544851816
2.0;51.064184248486825;31.970898930464887;8.0;-0.08977184284186589;12.0;-0.9071195240466737;0.149666373;-0.15326489749849986;-0.438267314711515;4087.0;1.7947461897165293;-1.1139385592708984;215864.31040999337
3.0;83.44315477598559;47.57806102121371;10.0;-1.066189537445585;17.0;0.6622235390503767;0.090799103;2.8127844772398665;-0.438267314711515;900.0;2.4643026865329922;3.6848613145036655;353245.01214326697
1.0;31.664007071880054;18.24158277389595;5.0;-1.2614730763663289;5.0;-1.0192154571250345;0.133215333;1.386799200923344;-0.10299550113171463;1406.0;1.1251896929000662;-0.0856243006049203;146032.82983421625
2.0;67.32750362234454;66.96463212929541;6.0;-0.08977184284186589;24.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;214608.94852157103
3.0;77.58832026661301;49.51628315739231;10.0;-1.2614730763663289;16.0;-0.4026878251940504;0.037177818;1.5579174340813267;-0.7735391282913153;2300.0;-0.21392330073285987;0.9426899580610578;355171.64841342386
2.0;57.58362550332426;30.68449279397734;11.0;-0.48033892068335354;9.0;0.9424633717462786;0.041116354;1.6149568451339877;0.2322763124480857;900.0;-0.21392330073285987;-0.0856243006049203;240755.9944742589
1.0;51.642368028324185;18.97027779104171;12.0;0.4960787739203656;14.0;1.5589910036772627;0.051815435;-1.1229348853937349;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;80348.79022332607
3.0;76.865128619391;49.27870724370244;10.0;1.4724964685240847;16.0;-0.06640002595896816;0.041124634;1.2156809677653615;0.5675481260278861;900.0;-0.21392330073285987;1.9710042167270359;367507.5437865518
1.0;39.08799621090749;42.37821419162579;1.0;-0.48033892068335354;1.0;-0.45873579173323076;0.243204519;-1.1229348853937349;-0.438267314711515;540.0;-0.8834797975493228;-0.42839572016024635;121691.60561938374
1.0;38.549004460009066;23.28957139836424;8.0;-0.2850553817626097;17.0;0.6061755725111964;0.069753361;1.6149568451339877;0.2322763124480857;900.0;-0.21392330073285987;2.313775636282362;177754.085032503
3.0;52.15061873564625;35.69399526749844;6.0;-1.2614730763663289;9.0;-0.5708317248115915;0.194489265;1.2727203788180224;-0.10299550113171463;125.0;1.1251896929000662;0.2571471189504057;193338.61981345207
1.0;48.27489397384559;51.055901257883946;8.0;1.6677800074448286;17.0;1.7271349032948038;0.23861713;0.07489274671214367;0.9028199396076864;705.0;1.1251896929000662;0.5999185385057317;280529.2709327068
3.0;59.89619736245782;41.3124566575101;6.0;-0.6756224596040974;9.0;-0.4026878251940504;0.0001696759999999;0.6452868572387526;-0.438267314711515;900.0;-0.21392330073285987;-1.1139385592708984;246508.4862478432
1.0;41.54463521739802;19.928798740551933;8.0;-0.08977184284186589;17.0;0.32593573981529445;0.23861713;0.07489274671214367;0.9028199396076864;705.0;1.1251896929000662;0.5999185385057317;271601.0262924377
1.0;42.48369451752588;32.781260192155735;1.0;0.10551169607887793;17.0;-0.45873579173323076;0.075778755;-1.065895474341074;-0.10299550113171463;900.0;-0.8834797975493228;-0.7711671397155724;111365.41608353
2.0;38.06062198809914;26.257957167784568;7.0;-1.066189537445585;9.0;-1.0192154571250345;0.188783766;0.3600898019754481;0.2322763124480857;900.0;-0.8834797975493228;-1.1139385592708984;166660.91516290777
2.0;66.20665874248517;32.781260192155735;1.0;1.8630635463655723;17.0;-0.45873579173323076;0.243204519;-1.1229348853937349;-0.438267314711515;540.0;-0.8834797975493228;-0.42839572016024635;184433.3531632194
2.0;41.46987788291028;25.134522876113124;7.0;-0.2850553817626097;12.0;0.32593573981529445;0.042031587;0.7023262682914134;-0.438267314711515;1940.0;0.45563319608360314;0.2571471189504057;280848.71459291107
1.0;49.17258946104378;32.781260192155735;1.0;1.4724964685240847;24.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;123725.20111651089
2.0;54.9757616452988;34.64333174830185;8.0;-0.8709059985248412;12.0;-0.4026878251940504;6.99893e-05;1.2156809677653615;-0.7735391282913153;240.0;-0.21392330073285987;-0.42839572016024635;229789.8305674603
2.0;68.4538142652492;66.91893425263784;6.0;1.2772129296033408;17.0;-0.45873579173323076;0.017647053;-1.2940531185517177;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;199508.37982009383
2.0;47.02746575377257;30.90088665815768;6.0;-1.066189537445585;5.0;-1.411551222899297;0.111627393;1.443838611976005;1.573363566767287;1970.0;0.45563319608360314;-0.42839572016024635;217526.53457591712
2.0;59.37095332850174;34.219187239320114;11.0;0.6913623128411094;14.0;1.8392308363731646;0.072157581;-1.2940531185517177;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;148441.85093945748
1.0;41.44481819396264;20.29693738985732;8.0;-0.48033892068335354;8.0;1.1106072713638198;0.133215333;1.386799200923344;-0.10299550113171463;1406.0;1.1251896929000662;-0.0856243006049203;165167.48388976688
2.0;42.218143602791855;33.11419387268641;5.0;-1.066189537445585;5.0;-1.3555032563601168;0.195781053;-0.09622548644583899;0.9028199396076864;900.0;1.1251896929000662;-0.7711671397155724;233114.4005243212
2.0;50.4795383623181;34.69395669508652;9.0;-0.8709059985248412;12.0;-0.5147837582724112;0.050900058;1.0445627346073787;-0.7735391282913153;30.0;0.45563319608360314;-0.42839572016024635;180932.45617834016
2.0;47.75913217463943;27.61495471386128;5.0;-0.8709059985248412;9.0;-0.4026878251940504;0.037177818;1.5579174340813267;-0.7735391282913153;2300.0;-0.21392330073285987;0.9426899580610578;207717.4186887671
1.0;54.1013228950028;52.98152914889968;10.0;-0.8709059985248412;17.0;1.6710869367556234;0.072157581;-1.2940531185517177;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;135613.0266570616
2.0;47.63962792558723;31.124396541321826;6.0;-0.08977184284186589;9.0;-0.6829276578899522;0.015016892;-0.43846195276180433;-0.438267314711515;2890.0;-0.8834797975493228;1.285461377616384;273560.12258835987
2.0;56.8365287599386;30.26284067142637;11.0;1.081929390682597;12.0;0.9424633717462786;0.31019913;-0.7806984190777696;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;203719.77811820628
3.0;79.04712440640681;45.01974258534129;10.0;0.10551169607887793;12.0;0.8303674386679178;0.041116354;1.6149568451339877;0.2322763124480857;900.0;-0.21392330073285987;-0.0856243006049203;274302.84176548163
3.0;85.73091685442647;32.781260192155735;1.0;2.6441977020485474;20.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;296595.17888768075
1.0;39.3869158890756;24.067202537615376;9.0;-0.8709059985248412;12.0;-0.795023590968313;0.038692987;0.18897156881746546;-0.7735391282913153;1015.0;0.45563319608360314;0.2571471189504057;196083.19523246773
2.0;51.72669151495197;30.54728665231804;8.0;-1.2614730763663289;14.0;0.15779184019775336;0.306977489;0.13193215776480458;3.584994448246089;1575.0;2.4643026865329922;0.9426899580610578;59174.77802758122
3.0;76.24820173102823;43.48688361058303;12.0;-0.08977184284186589;17.0;0.9424633717462786;0.122090347;0.24601097987012635;1.2380917531874867;1894.0;1.7947461897165293;-0.42839572016024635;497830.3136404808
1.0;60.771553872351504;32.781260192155735;6.0;2.6441977020485474;25.0;1.7831828698339842;0.019508796;0.7023262682914134;2.579179007506688;176.0;2.4643026865329922;0.2571471189504057;266621.11041786114
2.0;61.40005437465901;65.22460279642264;6.0;1.6677800074448286;22.0;1.7271349032948038;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;199215.4522293272
1.0;31.74591987551021;32.781260192155735;1.0;2.058347085286316;25.0;1.6710869367556234;0.072157581;-1.2940531185517177;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;105571.6778330243
3.0;81.72816146069773;32.781260192155735;1.0;1.081929390682597;22.0;-0.45873579173323076;0.049637257;0.5312080351334307;-0.438267314711515;229.0;-0.21392330073285987;-0.42839572016024635;401316.4698795029
1.0;44.517852300835;16.250381231627177;1.0;0.6913623128411094;1.0;1.6710869367556234;0.017647053;-1.2940531185517177;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;140727.01868478235
2.0;54.4778683522394;33.34848235863591;8.0;-0.2850553817626097;12.0;-0.12244799249814853;6.99893e-05;1.2156809677653615;-0.7735391282913153;240.0;-0.21392330073285987;-0.42839572016024635;224277.83102613143
3.0;76.97129685031916;50.32456653091618;9.0;-0.6756224596040974;5.0;-1.2994552898209364;0.035145267;0.9875233235547178;-0.10299550113171463;2620.0;-0.8834797975493228;-0.42839572016024635;335785.77853387897
1.0;41.74407621349431;22.346268840563177;7.0;-0.48033892068335354;17.0;1.0545593048246393;6.99893e-05;1.2156809677653615;-0.7735391282913153;240.0;-0.21392330073285987;-0.42839572016024635;175335.67282786095
3.0;82.86467240582239;32.781260192155735;1.0;-0.2850553817626097;22.0;1.6150389702164432;0.049637257;0.5312080351334307;-0.438267314711515;229.0;-0.21392330073285987;-0.42839572016024635;414520.63380855776
1.0;41.84569772836166;32.781260192155735;1.0;1.081929390682597;17.0;-0.45873579173323076;0.075778755;-1.065895474341074;-0.10299550113171463;900.0;-0.8834797975493228;-0.7711671397155724;110620.6293204901
1.0;38.848594519606046;20.270182228306503;7.0;1.081929390682597;17.0;1.5029430371380823;0.300322518;1.5579174340813267;0.9028199396076864;900.0;-0.21392330073285987;1.6282327971717099;194492.606460368
2.0;46.836500158665295;28.95246223827176;5.0;-1.066189537445585;5.0;-0.9071195240466737;0.307466659;0.30305039092278724;1.9086353803470872;325.0;0.45563319608360314;0.2571471189504057;191289.96965324355
1.0;44.43215473738926;32.781260192155735;1.0;0.4960787739203656;25.0;-0.45873579173323076;0.075778755;-1.065895474341074;-0.10299550113171463;900.0;-0.8834797975493228;-0.7711671397155724;115757.85285085758
2.0;45.21515231524071;44.21871619225086;5.0;-1.4567566152870726;9.0;-0.9631674905858542;0.111627393;1.443838611976005;1.573363566767287;1970.0;0.45563319608360314;-0.42839572016024635;190404.510114398
3.0;60.27697249966993;43.89435714072288;5.0;-0.6756224596040974;9.0;-0.9631674905858542;0.333891544;0.30305039092278724;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;144949.07627951296
1.0;33.27316660060348;18.739437133849552;7.0;2.4489141631278035;22.0;1.2227032044421804;0.298204575;-0.4955013638144652;-0.10299550113171463;900.0;-0.21392330073285987;-0.42839572016024635;180242.5335089345
1.0;39.78901572727424;23.89434833845323;9.0;-0.08977184284186589;22.0;0.32593573981529445;0.371148999;0.5312080351334307;-0.7735391282913153;750.0;0.45563319608360314;0.2571471189504057;184258.3769434369
